WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Korpatsch T.,Sorribes Tormo S.,95,304,829,226,6,4,6,2,,"	",2,0,Completed,1.73,2.1,,,1.73,2.2,1.71,2.1,1.81,2.22
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Jones F.,Haddad Maia B.,102,105,736,724,1,6,7,6,6,2,2,1,Completed,1.62,2.3,,,1.68,2.38,1.61,2.28,1.64,2.5
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Frech M.,Ruse E.G.,46,77,1238,918,7,6,2,1,"	",,1,0,Retired,2.3,1.62,,,2.34,1.63,2.25,1.61,2.4,1.7
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Andreeva M.,Ferro F.,8,181,4181,418,6,3,6,3,"	",,2,0,Completed,1.04,13,,,1.05,14,1.04,11.25,1.05,18.5
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Sierra S.,Raducanu E.,68,39,974,1301,6,0,7,6,,"	",2,0,Completed,1.57,2.38,,,1.58,2.63,1.53,2.46,1.6,2.6
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Snigur D.,Tauson C.,93,20,839,1920,3,6,7,5,6,2,2,1,Completed,2.38,1.57,,,2.5,1.57,2.41,1.55,2.62,1.61
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Bejlek S.,Stephens S.,35,363,1369,173,6,3,6,2,"	",,2,0,Completed,1.57,2.38,,,1.62,2.42,1.58,2.33,1.69,2.42
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Stearns P.,Kenin S.,78,87,915,867,6,3,6,3,,"	",2,0,Completed,1.44,2.75,,,1.5,2.75,1.47,2.64,,
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Bassols M.,Arango E.,175,94,438,833,6,3,6,4,"	",,2,0,Completed,2,1.8,,,2,1.95,1.86,1.9,1.94,2.02
24,Paris,French Open,24/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Cirstea S.,Efremova K.,18,623,1985,75,6,3,6,1,,"	",2,0,Completed,1.03,15,,,1.04,17,1.03,12.75,1.07,14.5
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Teichmann J.,Samsonova L.,170,27,449,1635,6,4,6,4,,"	",2,0,Completed,3.75,1.29,,,4,1.3,3.58,1.28,4.1,1.31
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Chwalinska M.,Zheng Q.,114,56,693,1080,6,4,6,0,"	",,2,0,Completed,3.5,1.3,,,3.75,1.33,3.48,1.3,4,1.31
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Kasatkina D.,Sonmez Z.,53,66,1119,1003,6,4,6,4,"	",,2,0,Completed,1.4,3,,,1.42,3,1.4,2.91,1.42,3.35
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Paolini J.,Yastremska D.,13,45,2787,1246,7,5,6,3,"	",,2,0,Completed,1.53,2.5,,,1.57,2.55,1.53,2.47,1.61,2.58
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Bandecchi S.,Bucsa C.,215,33,337,1406,6,4,2,6,6,4,2,1,Completed,3.2,1.36,,,3.3,1.4,3.13,1.35,3.35,1.41
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Swiatek I.,Jones E.,3,136,7273,557,6,1,6,2,,"	",2,0,Completed,-,34,,,1.01,51,1.01,25.25,1.01,50
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Grabher J.,Sramkova R.,121,125,661,640,6,2,6,2,"	",,2,0,Completed,2.63,1.5,,,2.63,1.53,2.55,1.5,2.74,1.56
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Mertens E.,Maria T.,21,54,1858,1111,7,5,6,0,,"	",2,0,Completed,1.05,11,,,1.07,11,1.06,9.45,1.07,13
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Rybakina E.,Erjavec V.,2,84,8313,873,6,2,6,2,,"	",2,0,Completed,1.01,21,,,1.03,34,1.02,18.25,1.02,34
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Lys E.,Marcinko P.,81,51,901,1140,6,3,6,0,,"	",2,0,Completed,2.1,1.73,,,2.15,1.8,2.06,1.73,2.28,1.76
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Svitolina E.,Bondar A.,7,57,4315,1047,3,6,6,1,7,6,2,1,Completed,1.14,5.5,,,1.17,6,1.14,5.44,1.16,6.8
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Potapova A.,Joint M.,30,52,1470,1130,6,1,6,2,,"	",2,0,Completed,1.11,6.5,,,1.14,7,1.12,6.1,,
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Gibson T.,76,58,918,1040,4,6,6,4,6,1,2,1,Completed,1.36,3.2,,,1.4,3.3,1.35,3.13,1.4,3.45
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Quevedo K.,Jeanjean L.,126,122,622,653,7,6,7,6,"	",,2,0,Completed,2,1.8,,,2.07,1.88,1.98,1.8,,
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Golubic V.,Udvardy P.,82,59,901,1029,6,0,6,2,,"	",2,0,Completed,2.1,1.73,,,2.18,1.75,2.09,1.71,2.28,1.77
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Anisimova A.,Rakotomanga Rajaonah T.,6,153,5958,494,6,3,6,1,,"	",2,0,Completed,1.06,10,,,1.08,11,1.06,9.07,1.08,12
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Rakhimova K.,Cristian J.,89,32,860,1414,6,3,4,6,6,4,2,1,Completed,3.5,1.3,,,3.75,1.32,3.54,1.28,,
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Ostapenko J.,Seidel E.,31,96,1464,818,6,4,6,4,"	",,2,0,Completed,1.17,5,,,1.22,5,1.2,4.35,1.21,5.4
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Boulter K.,Urhobo A.,71,185,941,403,6,4,4,6,6,4,2,1,Completed,1.4,3,,,1.4,3.15,1.37,3.03,1.41,3.35
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Osorio M.,Alexandrova E.,86,14,868,2679,6,2,6,4,"	",,2,0,Completed,1.73,2.1,,,1.73,2.2,1.67,2.16,1.75,2.3
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Kessler M.,Guo H.,48,166,1229,454,4,6,7,6,7,5,2,1,Completed,1.36,3.2,,,1.5,3.2,1.37,2.99,,
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Shnaider D.,Zarazua R.,23,74,1796,925,6,4,6,1,"	",,2,0,Completed,1.13,6,,,1.14,6,1.13,5.69,1.15,6.8
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Parks A.,Fernandez L.A.,79,22,905,1844,6,4,6,4,"	",,2,0,Completed,3.75,1.29,,,4,1.29,3.72,1.26,4.1,1.3
24,Paris,French Open,25/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Muchova K.,Zakharova A.,10,80,3318,903,7,5,6,2,,"	",2,0,Completed,1.11,6.5,,,1.12,7.5,1.11,6.2,1.14,7.6
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Liu C.,Uchijima M.,182,107,417,707,3,6,6,0,4,1,1,1,Retired,1.67,2.2,,,1.73,2.2,1.7,2.11,1.78,2.26
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Jovic I.,Eala A.,17,37,2306,1340,6,4,6,2,"	",,2,0,Completed,1.36,3.2,,,1.37,3.25,1.36,3.08,1.39,3.5
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Navarro E.,Tjen J.,25,40,1719,1292,6,4,6,3,"	",,2,0,Completed,1.3,3.5,,,1.3,4.1,1.25,3.81,1.26,4.7
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Vekic D.,Tubello A.,72,226,933,317,6,3,6,2,"	",,2,0,Completed,1.3,3.5,,,1.33,3.75,1.3,3.46,1.34,3.9
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Sabalenka A.,Bouzas Maneiro J.,1,50,9960,1200,6,4,6,2,"	",,2,0,Completed,1.03,15,,,1.05,19,1.03,12.63,1.04,25
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Sakkari M.,Noskova L.,49,12,1208,3054,7,5,7,6,,"	",2,0,Completed,3,1.4,,,3.1,1.4,2.95,1.38,3.35,1.41
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Li A.,Zhang S.,29,61,1601,1025,6,4,6,2,"	",,2,0,Completed,1.36,3.2,,,1.37,3.75,1.34,3.17,1.39,3.5
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Sherif M.,Galfi D.,129,115,593,691,7,5,6,4,,"	",2,0,Completed,2.1,1.73,,,2.2,1.75,2.09,1.71,2.18,1.82
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Osaka N.,Siegemund L.,16,47,2341,1230,6,3,7,6,,"	",2,0,Completed,1.29,3.75,,,1.3,3.8,1.28,3.58,1.29,4.3
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Gauff C.,Townsend T.,4,75,6749,919,6,4,6,0,"	",,2,0,Completed,1.1,7,,,1.12,7.5,1.1,6.59,1.12,8.6
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Ruzic A.,Krueger A.,64,120,1011,663,3,6,6,2,6,2,2,1,Completed,2.5,1.53,,,2.55,1.57,2.47,1.52,2.72,1.57
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Jacquemot E.,Fruhvirtova L.,67,149,984,506,6,4,6,3,,"	",2,0,Completed,1.8,2,,,1.8,2.1,1.76,2.01,1.86,2.14
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Korneeva A.,Cocciaretto E.,117,38,685,1320,6,3,6,3,"	",,2,0,Completed,2.75,1.44,,,2.8,1.47,2.69,1.45,2.96,1.5
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Parry D.,Kalinina A.,92,60,853,1026,0,6,6,2,6,4,2,1,Completed,3,1.4,,,3,1.41,2.89,1.4,3.05,1.47
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Kalinskaya A.,Boisson L.,24,43,1792,1264,6,2,6,2,"	",,2,0,Completed,1.53,2.5,,,1.57,2.55,1.53,2.45,,
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Siniakova K.,Waltert S.,36,91,1362,856,6,4,7,6,,"	",2,0,Completed,1.44,2.75,,,1.45,2.9,1.42,2.77,1.5,2.96
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Oliynykova O.,Pridankina E.,65,218,1005,330,6,1,6,2,,"	",2,0,Completed,1.44,2.75,,,1.48,2.88,1.44,2.71,1.48,3
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Keys M.,Vandewinkel H.,19,99,1962,790,6,3,6,0,,"	",2,0,Completed,1.14,5.5,,,1.17,7,1.13,5.93,1.17,6.6
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Mboko V.,Bartunkova N.,9,69,3710,970,6,1,6,2,"	",,2,0,Completed,1.25,4,,,1.3,4,1.28,3.6,1.31,4.1
24,Paris,French Open,26/05/2026,Grand Slam,Outdoor,Clay,1st Round,3,Birrell K.,Pegula J.,83,5,880,6286,1,6,6,3,6,3,2,1,Completed,19,1.02,,,23,1.05,12.9,1.03,18,1.08
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Bencic B.,McNally C.,11,63,3145,1018,6,4,6,0,,"	",2,0,Completed,1.29,3.75,,,1.3,3.75,1.29,3.54,1.31,4.1
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Korpatsch T.,Wang Xin.,95,34,829,1371,6,2,2,6,6,3,2,1,Completed,1.91,1.91,,,1.95,1.95,1.89,1.88,1.98,2
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Swiatek I.,Bejlek S.,3,35,7273,1369,6,2,6,3,,"	",2,0,Completed,1.02,17,,,1.04,17,1.03,13.44,1.04,21
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Stearns P.,Snigur D.,78,93,915,839,6,4,6,0,,"	",2,0,Completed,1.44,2.75,,,1.57,2.88,1.44,2.74,1.49,3
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Linette M.,Ostapenko J.,73,31,931,1464,6,2,2,6,6,2,2,1,Completed,4,1.25,,,4,1.29,3.78,1.26,4.1,1.3
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Svitolina E.,Quevedo K.,7,126,4315,622,6,0,6,4,"	",,2,0,Completed,1.06,10,,,1.07,12,1.06,9.08,,
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Golubic V.,Parks A.,82,79,901,905,6,2,6,2,"	",,2,0,Completed,1.91,1.91,,,1.95,1.91,1.9,1.86,2,1.98
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Kostyuk M.,Volynets K.,15,108,2387,705,6,7,6,3,6,3,2,1,Completed,1.11,6.5,,,1.14,6.5,1.13,5.9,1.14,7.8
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Bouzkova M.,Jones F.,28,102,1631,736,6,0,7,6,,"	",2,0,Completed,1.29,3.75,,,1.29,3.9,1.27,3.68,1.3,4.2
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Starodubtseva Y.,Rybakina E.,55,2,1093,8313,3,6,6,1,7,6,2,1,Completed,9,1.06,,,9.5,1.08,8.2,1.07,8.6,1.12
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Teichmann J.,Frech M.,170,46,449,1238,7,5,6,4,"	",,2,0,Completed,2.38,1.57,,,2.4,1.64,2.34,1.58,2.66,1.6
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Sierra S.,Paolini J.,68,13,974,2787,3,6,6,4,6,3,2,1,Completed,2.5,1.53,,,2.6,1.67,2.45,1.54,2.72,1.57
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Wang Xiy.,Baptiste H.,148,26,516,1683,5,4,,"	",,,0,0,Retired,2.75,1.44,,,2.88,1.48,2.73,1.44,1.43,1.18
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Cirstea S.,Lys E.,18,81,1985,901,6,3,6,0,,"	",2,0,Completed,1.22,4.33,,,1.23,4.4,1.21,4.23,1.27,4.6
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Andreeva M.,Bassols M.,8,175,4181,438,3,6,6,1,6,1,2,1,Completed,1.07,9,,,1.08,9.5,1.07,8.33,1.09,11
24,Paris,French Open,27/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Muchova K.,Rakhimova K.,10,89,3318,860,6,2,6,2,,"	",2,0,Completed,1.08,8,,,1.11,8,1.08,7.3,1.12,8.6
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Osaka N.,Vekic D.,16,72,2341,933,7,6,6,4,,"	",2,0,Completed,1.29,3.75,,,1.3,3.75,1.29,3.53,1.33,3.95
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Oliynykova O.,Birrell K.,65,83,1005,880,6,3,0,6,7,6,2,1,Completed,1.44,2.75,,,1.45,2.88,1.42,2.77,1.46,3.1
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Jovic I.,Navarro E.,17,25,2306,1719,6,0,6,3,"	",,2,0,Completed,1.8,2,,,1.83,2.02,1.8,1.97,1.88,2.12
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Shnaider D.,Kessler M.,23,48,1796,1229,7,6,6,1,"	",,2,0,Completed,1.22,4.33,,,1.29,4.33,1.25,3.91,,
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Chwalinska M.,Mertens E.,114,21,693,1858,6,4,6,0,"	",,2,0,Completed,2.63,1.5,,,2.75,1.5,2.71,1.45,2.9,1.51
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Osorio M.,Putintseva Y.,86,76,868,918,7,5,6,7,7,5,2,1,Completed,1.62,2.3,,,1.7,2.3,1.65,2.2,1.68,2.44
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Kalinskaya A.,Korneeva A.,24,117,1792,685,7,6,6,4,"	",,2,0,Completed,1.4,3,,,1.4,3.1,1.39,2.94,1.45,3.1
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Sakkari M.,Liu C.,49,182,1208,417,6,7,6,3,6,3,2,1,Completed,1.44,2.75,,,1.5,2.8,1.46,2.67,1.5,2.96
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Kasatkina D.,Bandecchi S.,53,215,1119,337,7,5,7,6,"	",,2,0,Completed,1.1,7,,,1.13,7.5,1.1,6.7,1.13,8
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Parry D.,Li A.,92,29,853,1601,6,3,6,4,,"	",2,0,Completed,3,1.4,,,3.2,1.4,3,1.38,3.3,1.42
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Anisimova A.,Grabher J.,6,121,5958,661,6,0,,"	",,,1,0,Retired,1.14,5.5,,,1.18,5.5,1.16,5.03,1.18,6.2
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Gauff C.,Sherif M.,4,129,6749,593,6,3,6,2,"	",,2,0,Completed,1.03,15,,,1.04,15,1.03,12.38,1.05,18
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Keys M.,Ruzic A.,19,64,1962,1011,6,4,6,4,,"	",2,0,Completed,1.13,6,,,1.15,6,1.13,5.7,1.16,7
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Sabalenka A.,Jacquemot E.,1,67,9960,984,7,5,6,2,"	",,2,0,Completed,1.01,23,,,1.03,26,1.02,18.41,1.03,27
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Potapova A.,Boulter K.,30,71,1470,941,5,7,6,4,6,2,2,1,Completed,1.2,4.5,,,1.23,4.5,1.21,4.25,1.23,5.1
24,Paris,French Open,28/05/2026,Grand Slam,Outdoor,Clay,2nd Round,3,Mboko V.,Siniakova K.,9,36,3710,1362,5,7,6,4,6,2,2,1,Completed,1.3,3.5,,,1.3,3.75,1.29,3.51,1.35,3.75
24,Paris,French Open,29/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Kostyuk M.,Golubic V.,15,82,2387,901,6,4,6,3,"	",,2,0,Completed,1.08,8,,,1.09,9.5,1.07,8.14,1.09,11.5
24,Paris,French Open,29/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Wang Xiy.,Starodubtseva Y.,148,55,516,1093,6,3,7,5,"	",,2,0,Completed,2.5,1.53,,,2.55,1.54,2.49,1.52,,
24,Paris,French Open,29/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Swiatek I.,Linette M.,3,73,7273,931,6,4,6,4,,"	",2,0,Completed,1.03,15,,,1.04,21,1.03,14,1.05,17.5
24,Paris,French Open,29/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Andreeva M.,Bouzkova M.,8,28,4181,1631,6,4,6,2,"	",,2,0,Completed,1.13,6,,,1.14,6,1.13,5.6,1.17,6.6
24,Paris,French Open,29/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Teichmann J.,Muchova K.,170,10,449,3318,6,1,7,5,"	",,2,0,Completed,7,1.1,,,7,1.13,6.31,1.11,7.6,1.14
24,Paris,French Open,29/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Cirstea S.,Sierra S.,18,68,1985,974,6,0,6,0,,"	",2,0,Completed,1.25,4,,,1.3,4,1.27,3.65,1.33,4
24,Paris,French Open,29/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Svitolina E.,Korpatsch T.,7,95,4315,829,6,2,6,3,"	",,2,0,Completed,1.05,11,,,1.06,15,1.05,10.58,1.1,10
24,Paris,French Open,29/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Bencic B.,Stearns P.,11,78,3145,915,6,3,6,3,,"	",2,0,Completed,1.4,3,,,1.44,3.3,1.37,3.03,1.39,3.5
24,Paris,French Open,30/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Osaka N.,Jovic I.,16,17,2341,2306,7,6,6,7,6,4,2,1,Completed,1.8,2,,,1.84,2.02,1.8,1.99,1.86,2.12
24,Paris,French Open,30/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Chwalinska M.,Sakkari M.,114,49,693,1208,1,6,6,3,6,2,2,1,Completed,1.73,2.1,,,1.73,2.2,1.7,2.12,1.8,2.24
24,Paris,French Open,30/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Shnaider D.,Oliynykova O.,23,65,1796,1005,7,5,6,1,"	",,2,0,Completed,1.33,3.4,,,1.34,3.4,1.33,3.28,1.37,3.65
24,Paris,French Open,30/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Parry D.,Anisimova A.,92,6,853,5958,6,3,4,6,7,6,2,1,Completed,4.5,1.2,,,4.7,1.24,4.39,1.21,5.1,1.23
24,Paris,French Open,30/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Sabalenka A.,Kasatkina D.,1,53,9960,1119,6,0,7,5,"	",,2,0,Completed,1.06,10,,,1.08,10,1.07,8.61,1.08,12.5
24,Paris,French Open,30/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Kalinskaya A.,Osorio M.,24,86,1792,868,6,3,0,6,6,2,2,1,Completed,1.8,2,,,1.85,2.1,1.79,1.98,1.85,2.14
24,Paris,French Open,30/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Potapova A.,Gauff C.,30,4,1470,6749,4,6,7,6,6,4,2,1,Completed,4,1.25,,,4,1.33,3.78,1.26,4.1,1.3
24,Paris,French Open,30/05/2026,Grand Slam,Outdoor,Clay,3rd Round,3,Keys M.,Mboko V.,19,9,1962,3710,6,3,5,7,7,5,2,1,Completed,1.91,1.91,,,1.92,2.05,1.86,1.9,1.98,1.98
24,Paris,French Open,31/05/2026,Grand Slam,Outdoor,Clay,4th Round,3,Cirstea S.,Wang Xiy.,18,148,1985,516,6,3,7,6,"	",,2,0,Completed,1.2,4.5,,,1.21,4.75,1.2,4.44,1.23,5.1
24,Paris,French Open,31/05/2026,Grand Slam,Outdoor,Clay,4th Round,3,Kostyuk M.,Swiatek I.,15,3,2387,7273,7,5,6,1,"	",,2,0,Completed,3.2,1.36,,,3.5,1.37,3.22,1.34,3.7,1.35
24,Paris,French Open,31/05/2026,Grand Slam,Outdoor,Clay,4th Round,3,Svitolina E.,Bencic B.,7,11,4315,3145,4,6,6,4,6,0,2,1,Completed,1.53,2.5,,,1.54,2.63,1.51,2.51,1.56,2.74
24,Paris,French Open,31/05/2026,Grand Slam,Outdoor,Clay,4th Round,3,Andreeva M.,Teichmann J.,8,170,4181,449,6,3,6,2,"	",,2,0,Completed,1.08,8,,,1.13,8,1.1,6.84,1.12,9
