WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
10,Dubai,Dubai Duty Free Tennis Championships,16/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Tjen J.,Fernandez L.A.,46,29,1236,1543,7,6,6,4,,,2,0,Completed,2.1,1.73,,,2.17,1.83,2.05,1.74,2.2,1.81
10,Dubai,Dubai Duty Free Tennis Championships,16/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Anisimova A.,Krejcikova B.,6,53,5690,1091,,,,,,,,,Walkover,1.4,3,,,1.42,3,1.4,2.87,1.4,3.4
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Tauson C.,Stearns P.,15,58,2530,1023,6,2,6,4,,,2,0,Completed,1.4,3,,,1.41,3.15,1.39,2.94,1.43,3.25
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Linette M.,Alexandrova E.,50,12,1124,2918,6,2,4,6,6,1,2,1,Completed,3.2,1.36,,,3.2,1.4,2.94,1.38,3.5,1.39
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Gracheva V.,5,60,5888,1007,6,4,6,0,,,2,0,Completed,1.11,6.5,,,1.15,6.5,1.12,5.75,1.14,7.6
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Andreeva M.,Kasatkina D.,7,61,4786,997,,,,,,,,,Walkover,1.17,5,,,1.19,5.25,1.17,4.75,1.21,5.6
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Jovic I.,Shnaider D.,20,21,2008,1953,6,4,1,6,6,0,2,1,Completed,1.73,2.1,,,1.75,2.25,1.68,2.15,1.7,2.38
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Bencic B.,Bejlek S.,13,41,2843,1277,,,,,,,,,Walkover,1.44,2.75,,,1.5,2.8,1.46,2.64,1.54,2.82
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Mertens E.,Navarro E.,22,19,1881,2100,6,2,6,2,,,2,0,Completed,1.67,2.2,,,1.67,2.3,1.63,2.22,1.69,2.44
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Cristian J.,Seidel E.,39,95,1307,785,6,0,,,,,1,0,Retired,1.67,2.2,,,1.7,2.3,1.66,2.16,1.75,2.32
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Ruzic A.,Zakharova A.,67,104,933,754,6,1,6,7,6,1,2,1,Completed,1.91,1.91,,,1.91,2,1.84,1.94,1.96,2.02
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Kalinskaya A.,4,23,6423,1780,6,4,6,4,,,2,0,Completed,1.53,2.5,,,1.56,2.63,1.51,2.52,1.59,2.64
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Svitolina E.,Badosa P.,9,70,3260,901,6,4,,,,,1,0,Retired,1.36,3.2,,,1.42,3.25,1.37,2.99,1.4,3.4
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Cirstea S.,Noskova L.,32,14,1439,2571,6,1,6,4,,,2,0,Completed,1.67,2.2,,,1.68,2.75,1.63,2.28,1.71,2.38
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Birrell K.,3,94,7523,789,6,1,6,2,,,2,0,Completed,1.03,15,,,1.04,17,1.03,12.64,1.04,21
10,Dubai,Dubai Duty Free Tennis Championships,17/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Eala A.,Paolini J.,47,8,1227,4157,6,1,7,6,,,2,0,Completed,2.75,1.44,,,2.9,1.45,2.73,1.44,2.96,1.5
10,Dubai,Dubai Duty Free Tennis Championships,18/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Anisimova A.,Tjen J.,6,46,5690,1236,6,1,6,3,,,2,0,Completed,1.2,4.5,,,1.25,4.6,1.2,4.34,1.24,4.8
10,Dubai,Dubai Duty Free Tennis Championships,18/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Tauson C.,Linette M.,15,50,2530,1124,6,4,6,2,,,2,0,Completed,1.4,3,,,1.4,3.2,1.36,3.03,1.38,3.6
10,Dubai,Dubai Duty Free Tennis Championships,18/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Andreeva M.,Cristian J.,7,39,4786,1307,7,5,6,3,,,2,0,Completed,1.11,6.5,,,1.13,6.75,1.12,6.13,1.15,7.4
10,Dubai,Dubai Duty Free Tennis Championships,18/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Pegula J.,Jovic I.,5,20,5888,2008,6,4,6,2,,,2,0,Completed,1.4,3,,,1.4,3.15,1.38,2.96,1.44,3.2
10,Dubai,Dubai Duty Free Tennis Championships,18/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Ruzic A.,Rybakina E.,67,3,933,7523,5,7,6,4,1,0,1,1,Retired,13,1.04,,,13,1.05,10.58,1.04,21,1.04
10,Dubai,Dubai Duty Free Tennis Championships,18/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Svitolina E.,Bencic B.,9,13,3260,2843,4,6,6,1,6,3,2,1,Completed,1.67,2.2,,,1.73,2.5,1.68,2.16,1.8,2.24
10,Dubai,Dubai Duty Free Tennis Championships,18/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Gauff C.,Mertens E.,4,22,6423,1881,2,6,7,6,6,3,2,1,Completed,1.44,2.75,,,1.47,2.75,1.45,2.71,1.51,2.94
10,Dubai,Dubai Duty Free Tennis Championships,18/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Eala A.,Cirstea S.,47,32,1227,1439,7,5,6,4,,,2,0,Completed,3.2,1.36,,,3.2,1.4,3.01,1.37,3.3,1.42
10,Dubai,Dubai Duty Free Tennis Championships,19/02/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Pegula J.,Tauson C.,5,15,5888,2530,6,3,2,6,6,4,2,1,Completed,1.3,3.5,,,1.36,3.5,1.32,3.36,1.37,3.6
10,Dubai,Dubai Duty Free Tennis Championships,19/02/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Anisimova A.,Andreeva M.,6,7,5690,4786,2,6,7,5,7,6,2,1,Completed,1.91,1.91,,,1.91,2,1.82,1.96,1.95,2.02
10,Dubai,Dubai Duty Free Tennis Championships,19/02/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Gauff C.,Eala A.,4,47,6423,1227,6,0,6,2,,,2,0,Completed,1.4,3,,,1.42,3,1.4,2.87,1.42,3.3
10,Dubai,Dubai Duty Free Tennis Championships,19/02/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Svitolina E.,Ruzic A.,9,67,3260,933,3,6,6,2,6,3,2,1,Completed,1.1,7,,,1.12,7.5,1.1,6.85,1.14,7.6
10,Dubai,Dubai Duty Free Tennis Championships,20/02/2026,WTA1000,Outdoor,Hard,Semifinals,3,Pegula J.,Anisimova A.,5,6,5888,5690,1,6,6,4,6,3,2,1,Completed,1.57,2.38,,,1.6,2.4,1.57,2.36,1.65,2.52
10,Dubai,Dubai Duty Free Tennis Championships,20/02/2026,WTA1000,Outdoor,Hard,Semifinals,3,Svitolina E.,Gauff C.,9,4,3260,6423,6,4,6,7,6,4,2,1,Completed,2.1,1.73,,,2.38,1.76,2.11,1.71,2.14,1.86
10,Dubai,Dubai Duty Free Tennis Championships,21/02/2026,WTA1000,Outdoor,Hard,The Final,3,Pegula J.,Svitolina E.,5,9,5888,3260,6,2,6,4,,,2,0,Completed,1.57,2.38,,,1.66,2.38,1.61,2.28,1.68,2.44
