WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Kasatkina D.,Mertens E.,61,22,997,1936,6,4,6,0,,,2,0,Completed,3.75,1.29,,,3.75,1.3,3.58,1.28,3.85,1.34
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Li A.,Frech M.,41,59,1243,1033,6,3,6,4,,,2,0,Completed,1.53,2.5,,,1.6,2.55,1.53,2.46,1.64,2.54
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Sakkari M.,Paolini J.,52,8,1110,4267,6,4,6,2,,,2,0,Completed,2.5,1.53,,,2.5,1.6,2.4,1.54,2.56,1.63
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Ostapenko J.,Alexandrova E.,24,10,1860,3200,6,4,6,2,,,2,0,Completed,3,1.4,,,3.33,1.42,2.97,1.39,3.25,1.43
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Cocciaretto E.,Gauff C.,57,5,1063,6423,6,4,6,2,,,2,0,Completed,9,1.07,,,9,1.1,7.69,1.08,10,1.1
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Mboko V.,Zvonareva V.,13,580,2606,83,6,4,6,4,,,2,0,Completed,1.11,6.5,,,1.14,7,1.11,6.16,1.14,7.6
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Gracheva V.,Noskova L.,73,12,887,2626,6,2,2,6,7,5,2,1,Completed,3.2,1.36,,,3.5,1.36,3.18,1.34,3.55,1.38
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Svitolina E.,Yastremska D.,9,42,3205,1225,6,1,6,4,,,2,0,Completed,1.22,4.33,,,1.29,5.5,1.22,4.19,1.26,4.7
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Swiatek I.,Tjen J.,2,46,7978,1185,6,0,6,3,,,2,0,Completed,1.05,11,,,1.08,11,1.06,8.92,1.09,11.5
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Osorio M.,Siniakova K.,80,44,851,1207,6,2,5,7,6,3,2,1,Completed,2.3,1.62,,,2.3,1.68,2.23,1.63,2.4,1.69
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Muchova K.,Valentova T.,19,48,2058,1175,6,1,6,4,,,2,0,Completed,1.44,2.75,,,1.57,2.8,1.46,2.69,1.48,3
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Zheng Q.,Parks A.,26,77,1658,872,7,6,3,6,6,2,2,1,Completed,1.36,3.2,,,1.36,3.5,1.34,3.17,1.38,3.55
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Wang Xin.,3,33,7523,1383,6,2,6,4,,,2,0,Completed,1.14,5.5,,,1.17,5.7,1.14,5.41,1.17,6.4
9,Doha,Qatar Open,10/02/2026,WTA1000,Outdoor,Hard,2nd Round,3,Kalinskaya A.,Navarro E.,28,18,1575,2095,7,5,2,6,6,2,2,1,Completed,1.53,2.5,,,1.6,2.6,1.54,2.44,1.62,2.56
9,Doha,Qatar Open,11/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Sakkari M.,Gracheva V.,52,73,1110,887,7,6,6,0,,,2,0,Completed,1.44,2.75,,,1.57,2.75,1.49,2.59,1.53,2.84
9,Doha,Qatar Open,11/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Cocciaretto E.,Li A.,57,41,1063,1243,7,6,5,7,6,4,2,1,Completed,2.1,1.73,,,2.3,1.73,2.12,1.68,2.3,1.75
9,Doha,Qatar Open,11/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Mboko V.,Andreeva M.,13,7,2606,4731,6,3,3,6,7,6,2,1,Completed,2.5,1.53,,,2.63,2.1,2.46,1.56,2.72,1.57
9,Doha,Qatar Open,11/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Ostapenko J.,Osorio M.,24,80,1860,851,6,3,6,1,,,2,0,Completed,1.73,2.1,,,2.75,2.13,1.86,1.97,1.89,2.1
9,Doha,Qatar Open,11/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Swiatek I.,Kasatkina D.,2,61,7978,997,5,7,6,1,6,1,2,1,Completed,1.03,15,,,1.05,15,1.04,11.12,1.05,17.5
9,Doha,Qatar Open,11/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Muchova K.,Pliskova Ka.,19,418,2058,147,5,2,,,,,0,0,Retired,1.22,4.33,,,1.23,5.5,1.2,4.47,1.23,5.2
9,Doha,Qatar Open,11/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Rybakina E.,Zheng Q.,3,26,7523,1658,4,6,6,2,7,5,2,1,Completed,1.17,5,,,1.17,5.6,1.15,5.28,1.17,6.4
9,Doha,Qatar Open,11/02/2026,WTA1000,Outdoor,Hard,3rd Round,3,Kalinskaya A.,Svitolina E.,28,9,1575,3205,6,4,6,3,,,2,0,Completed,3,1.4,,,3.3,1.4,3.12,1.35,3.3,1.42
9,Doha,Qatar Open,12/02/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Ostapenko J.,Cocciaretto E.,24,57,1860,1063,7,5,6,4,,,2,0,Completed,1.53,2.5,,,1.54,2.6,1.52,2.5,1.59,2.66
9,Doha,Qatar Open,12/02/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Sakkari M.,Swiatek I.,52,2,1110,7978,2,6,6,4,7,5,2,1,Completed,7,1.1,,,7.5,1.11,6.74,1.09,7.2,1.15
9,Doha,Qatar Open,12/02/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Mboko V.,Rybakina E.,13,3,2606,7523,7,5,4,6,6,4,2,1,Completed,3.5,1.3,,,3.75,1.33,3.39,1.31,3.8,1.35
9,Doha,Qatar Open,12/02/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Muchova K.,Kalinskaya A.,19,28,2058,1575,6,3,6,4,,,2,0,Completed,1.62,2.3,,,1.62,2.63,1.57,2.38,1.6,2.62
9,Doha,Qatar Open,13/02/2026,WTA1000,Outdoor,Hard,Semifinals,3,Mboko V.,Ostapenko J.,13,24,2606,1860,6,3,6,2,,,2,0,Completed,1.44,2.75,,,1.47,2.95,1.44,2.73,1.52,2.86
9,Doha,Qatar Open,13/02/2026,WTA1000,Outdoor,Hard,Semifinals,3,Muchova K.,Sakkari M.,19,52,2058,1110,3,6,6,4,6,1,2,1,Completed,1.36,3.2,,,1.37,3.3,1.35,3.12,1.43,3.2
9,Doha,Qatar Open,14/02/2026,WTA1000,Outdoor,Hard,The Final,3,Muchova K.,Mboko V.,19,13,2058,2606,6,4,7,5,,,2,0,Completed,2,1.8,,,2.07,1.81,2.01,1.77,2.14,1.86
