WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Bejlek S.,Pliskova Ka.,35,57,1289,1041,6,0,6,2,,,2,0,Completed,1.8,2,,,1.81,2.01,1.77,1.98,1.91,2.06
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Bondar A.,90,76,834,961,6,3,7,6,,,2,0,Completed,1.57,2.38,,,1.6,2.38,1.58,2.33,1.65,2.5
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Snigur D.,Starodubtseva Y.,45,78,1163,953,6,4,6,3,,,2,0,Completed,1.5,2.63,,,1.5,2.7,1.48,2.59,1.52,2.84
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Bartunkova N.,Charaeva A.,39,113,1203,694,4,6,6,4,6,3,2,1,Completed,1.4,3,,,1.44,3,1.4,2.85,1.42,3.25
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Blinkova A.,Sawangkaew M.,111,105,734,750,1,6,6,2,6,3,2,1,Completed,2.1,1.73,,,2.1,1.8,2.06,1.73,2.14,1.84
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Korpatsch T.,Joint M.,47,67,1128,1006,0,6,6,3,6,4,2,1,Completed,3,1.4,,,3,1.42,2.85,1.4,2.96,1.5
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Stearns P.,Dart H.,53,143,1061,557,6,1,7,6,,,2,0,Completed,1.4,3,,,1.42,3,1.4,2.86,1.49,3
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Arango E.,Williams V.,95,615,813,75,6,2,6,2,,,2,0,Completed,1.33,3.4,,,1.35,3.5,1.33,3.25,1.37,3.65
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Gibson T.,Tagger L.,65,48,1010,1123,4,6,6,1,7,5,2,1,Completed,2.38,1.57,,,2.5,1.57,2.41,1.54,2.62,1.6
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Golubic V.,Parks A.,52,63,1072,1014,6,2,6,2,,,2,0,Completed,1.53,2.5,,,1.57,2.63,1.53,2.45,1.66,2.48
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Oliynykova O.,Kalieva E.,46,120,1154,640,6,4,6,1,,,2,0,Completed,2.75,1.44,,,2.75,1.5,2.67,1.45,2.92,1.51
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Wang Xiy.,Timofeeva M.,108,96,743,806,6,0,3,0,,,1,0,Retired,1.4,3,,,1.4,3.25,1.39,2.9,1.47,3.1
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Wang Xin.,Vandewinkel H.,36,82,1248,904,6,4,6,3,,,2,0,Completed,1.91,1.91,,,1.91,1.91,1.86,1.89,1.95,2.02
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Samsonova L.,Putintseva Y.,43,81,1178,904,7,6,5,7,7,5,2,1,Completed,1.36,3.2,,,1.36,3.25,1.34,3.14,1.4,3.35
39,Cincinnati,Western & Southern Financial Group Women's Open,14/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Valentova T.,Stoiana M.,64,130,1012,602,6,2,7,6,,,2,0,Completed,1.4,3,,,1.4,3.1,1.36,2.98,1.41,3.2
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Stephens S.,Kraus S.,240,85,310,855,7,5,6,3,,,2,0,Completed,2.1,1.73,,,2.15,1.73,2.1,1.7,2.3,1.76
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Kenin S.,Lys E.,115,92,684,816,1,6,6,3,6,3,2,1,Completed,2.2,1.67,,,2.2,1.7,2.15,1.68,2.36,1.73
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,1st Round,3,Zhang S.,Day K.,54,121,1060,630,2,6,6,2,6,2,2,1,Completed,2,1.8,,,2.05,1.81,2,1.78,2.14,1.86
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Chwalinska M.,Bucsa C.,23,38,1984,1224,6,2,6,2,,,2,0,Completed,2,1.8,,,2,1.91,1.94,1.83,2.04,1.95
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Anisimova A.,Sonmez Z.,10,50,4353,1082,6,2,6,3,,,2,0,Completed,1.2,4.5,,,1.22,4.5,1.2,4.27,1.25,4.9
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Eala A.,Ruse E.G.,20,74,2216,966,6,1,3,0,,,1,0,Retired,1.4,3,,,1.4,3.1,1.38,2.93,1.43,3.25
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Kalinskaya A.,McNally C.,21,70,2083,990,6,3,6,4,,,2,0,Completed,1.67,2.2,,,1.68,2.3,1.62,2.24,1.7,2.4
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Shnaider D.,Maria T.,14,80,2798,923,6,2,7,5,,,2,0,Completed,1.25,4,,,1.25,4,1.24,3.81,1.27,4.5
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Frech M.,Ostapenko J.,41,30,1185,1537,6,1,6,3,,,2,0,Completed,2,1.8,,,2,1.91,1.94,1.81,2.14,1.86
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Noskova L.,Boulter K.,8,71,5016,987,6,3,6,3,,,2,0,Completed,1.25,4,,,1.27,4,1.25,3.8,1.28,4.3
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Cirstea S.,Bartunkova N.,19,39,2502,1203,7,6,6,3,,,2,0,Completed,1.57,2.38,,,1.6,2.4,1.57,2.32,1.63,2.52
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Waltert S.,3,87,6680,846,6,3,6,2,,,2,0,Completed,1.07,9,,,1.07,12,1.05,9.52,1.06,14
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Sakkari M.,Rakhimova K.,32,83,1385,894,6,2,5,7,6,1,2,1,Completed,1.5,2.63,,,1.53,2.63,1.51,2.49,1.59,2.66
39,Cincinnati,Western & Southern Financial Group Women's Open,15/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Navarro E.,Kalinina A.,28,51,1669,1081,3,6,6,4,6,2,2,1,Completed,1.53,2.5,,,1.54,2.5,1.52,2.46,1.62,2.56
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Parry D.,Mertens E.,66,22,1006,2003,2,6,6,2,6,2,2,1,Completed,3.75,1.29,,,3.75,1.29,3.54,1.28,4.1,1.32
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Tauson C.,Stearns P.,42,53,1184,1061,7,6,1,6,7,5,2,1,Completed,1.91,1.91,,,2,1.93,1.86,1.89,1.94,2.02
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Boisson L.,Bencic B.,281,12,258,2995,6,3,,,,,1,0,Retired,4.5,1.2,,,5,1.2,4.5,1.19,5.5,1.21
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Bejlek S.,Krejcikova B.,35,26,1289,1776,7,6,6,4,,,2,0,Completed,2.38,1.57,,,2.4,1.58,2.38,1.56,2.56,1.63
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Andreeva M.,Oliynykova O.,6,46,5323,1154,6,1,6,0,,,2,0,Completed,1.07,9,,,1.07,10,1.06,8.68,1.09,10.5
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Townsend T.,2,94,8316,813,6,3,6,4,,,2,0,Completed,1.29,3.75,,,1.29,3.75,1.28,3.57,1.3,4.2
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Tjen J.,Golubic V.,37,52,1238,1072,7,6,5,7,7,5,2,1,Completed,1.8,2,,,1.83,2.02,1.79,1.97,1.98,2.02
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Wang Xin.,Vekic D.,36,34,1248,1336,3,6,6,1,6,4,2,1,Completed,1.73,2.1,,,1.73,2.13,1.71,2.1,1.8,2.22
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Keys M.,Snigur D.,24,45,1814,1163,4,6,6,3,6,3,2,1,Completed,1.4,3,,,1.4,3.2,1.36,3.02,1.42,3.25
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Swiatek I.,Arango E.,5,95,5419,813,6,3,6,0,,,2,0,Completed,1.01,23,,,1.03,23,1.02,17.68,1.03,26
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Bouzkova M.,Stefanini L.,27,142,1774,557,6,2,6,4,,,2,0,Completed,1.22,4.33,,,1.22,4.5,1.2,4.31,1.24,4.8
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Li A.,Zhang S.,29,54,1596,1060,7,5,6,3,,,2,0,Completed,1.62,2.3,,,1.62,2.5,1.59,2.28,1.69,2.42
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Sabalenka A.,Gibson T.,1,65,8670,1010,6,2,7,6,,,2,0,Completed,1.1,7,,,1.13,7,1.11,6.38,1.13,8
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Kostyuk M.,Kenin S.,11,115,3830,684,4,6,6,3,7,5,2,1,Completed,1.08,8,,,1.09,8,1.08,7.38,1.11,9
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Siniakova K.,Bouzas Maneiro J.,44,90,1170,834,6,7,6,1,6,1,2,1,Completed,1.91,1.91,,,2,1.91,1.9,1.86,2,1.98
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Alexandrova E.,Blinkova A.,18,111,2506,734,6,7,6,4,7,5,2,1,Completed,1.33,3.4,,,1.36,3.5,1.32,3.31,1.37,3.6
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Wang Xiy.,Fernandez L.A.,108,31,743,1454,3,6,6,2,6,2,2,1,Completed,2.2,1.67,,,2.3,1.67,2.23,1.63,2.36,1.72
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Jovic I.,Korpatsch T.,16,47,2691,1128,6,4,6,3,,,2,0,Completed,1.08,8,,,1.08,8.5,1.07,7.62,1.12,8.6
39,Cincinnati,Western & Southern Financial Group Women's Open,16/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Stephens S.,Potapova A.,240,25,310,1781,6,2,6,4,,,2,0,Completed,2.75,1.44,,,2.75,1.45,2.7,1.44,2.98,1.49
39,Cincinnati,Western & Southern Financial Group Women's Open,17/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Samsonova L.,4,43,5919,1178,2,6,6,4,6,1,2,1,Completed,1.25,4,,,1.29,4,1.27,3.64,1.3,4.2
39,Cincinnati,Western & Southern Financial Group Women's Open,17/08/2026,WTA1000,Outdoor,Hard,2nd Round,3,Svitolina E.,Valentova T.,9,64,4634,1012,3,6,7,6,6,0,2,1,Completed,1.25,4,,,1.26,4.2,1.24,3.87,1.26,4.7
39,Cincinnati,Western & Southern Financial Group Women's Open,17/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Parry D.,Boisson L.,66,281,1006,258,4,6,6,4,6,3,2,1,Completed,1.91,1.91,,,2.1,1.91,1.96,1.81,2.04,1.93
39,Cincinnati,Western & Southern Financial Group Women's Open,17/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Swiatek I.,Sakkari M.,5,32,5419,1385,4,6,6,1,6,1,2,1,Completed,1.11,6.5,,,1.13,6.5,1.11,6.19,1.13,8.2
39,Cincinnati,Western & Southern Financial Group Women's Open,17/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Rybakina E.,Frech M.,2,41,8316,1185,6,4,7,6,,,2,0,Completed,1.13,6,,,1.13,6.5,1.13,5.78,1.16,7
39,Cincinnati,Western & Southern Financial Group Women's Open,17/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Cirstea S.,Kalinskaya A.,19,21,2502,2083,6,7,6,1,5,0,1,1,Retired,1.8,2,,,1.83,2,1.81,1.94,1.94,2.04
39,Cincinnati,Western & Southern Financial Group Women's Open,17/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Shnaider D.,Chwalinska M.,14,23,2798,1984,6,2,7,6,,,2,0,Completed,1.29,3.75,,,1.29,3.8,1.26,3.71,1.31,4
39,Cincinnati,Western & Southern Financial Group Women's Open,17/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Noskova L.,Tauson C.,8,42,5016,1184,7,6,6,2,,,2,0,Completed,1.36,3.2,,,1.4,3.3,1.34,3.13,1.4,3.45
39,Cincinnati,Western & Southern Financial Group Women's Open,18/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Pegula J.,Navarro E.,3,28,6680,1669,7,5,6,2,,,2,0,Completed,1.17,5,,,1.22,5,1.19,4.38,1.21,5.5
39,Cincinnati,Western & Southern Financial Group Women's Open,18/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Anisimova A.,Eala A.,10,20,4353,2216,4,6,6,4,6,2,2,1,Completed,1.8,2,,,1.83,2.05,1.78,1.99,1.91,2.08
39,Cincinnati,Western & Southern Financial Group Women's Open,18/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Keys M.,Siniakova K.,24,44,1814,1170,6,1,6,3,,,2,0,Completed,1.25,4,,,1.25,4,1.24,3.88,1.29,4.3
39,Cincinnati,Western & Southern Financial Group Women's Open,18/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Andreeva M.,Tjen J.,6,37,5323,1238,6,1,7,6,,,2,0,Completed,1.11,6.5,,,1.13,6.5,1.12,5.9,1.14,7.8
39,Cincinnati,Western & Southern Financial Group Women's Open,18/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Wang Xiy.,Svitolina E.,108,9,743,4634,,,,,,,-,-,Walkover,3.5,1.3,,,3.75,1.3,3.52,1.28,3.6,1.36
39,Cincinnati,Western & Southern Financial Group Women's Open,18/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Gauff C.,Li A.,4,29,5919,1596,6,1,7,6,,,2,0,Completed,1.13,6,,,1.13,6.5,1.12,5.84,1.14,7.6
39,Cincinnati,Western & Southern Financial Group Women's Open,18/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Kostyuk M.,Stephens S.,11,240,3830,310,7,5,7,5,,,2,0,Completed,1.11,6.5,,,1.14,6.6,1.11,6.1,1.14,7.6
39,Cincinnati,Western & Southern Financial Group Women's Open,18/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Bejlek S.,Alexandrova E.,35,18,1289,2506,4,6,6,1,6,2,2,1,Completed,1.91,1.91,,,1.91,2,1.84,1.93,1.93,2.06
39,Cincinnati,Western & Southern Financial Group Women's Open,19/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Sabalenka A.,Wang Xin.,1,36,8670,1248,6,1,6,3,,,2,0,Completed,1.07,9,,,1.08,9,1.07,8.09,1.11,9.8
39,Cincinnati,Western & Southern Financial Group Women's Open,19/08/2026,WTA1000,Outdoor,Hard,3rd Round,3,Bouzkova M.,Jovic I.,27,16,1774,2691,7,6,7,6,,,2,0,Completed,2.5,1.53,,,2.63,1.53,2.5,1.51,2.78,1.55
39,Cincinnati,Western & Southern Financial Group Women's Open,19/08/2026,WTA1000,Outdoor,Hard,4th Round,3,Swiatek I.,Parry D.,5,66,5419,1006,6,3,6,3,,,2,0,Completed,1.03,15,,,1.03,20,1.03,12.5,1.05,18.5
39,Cincinnati,Western & Southern Financial Group Women's Open,19/08/2026,WTA1000,Outdoor,Hard,4th Round,3,Pegula J.,Cirstea S.,3,19,6680,2502,6,2,4,6,7,5,2,1,Completed,1.29,3.75,,,1.29,3.75,1.28,3.58,1.32,4
39,Cincinnati,Western & Southern Financial Group Women's Open,19/08/2026,WTA1000,Outdoor,Hard,4th Round,3,Kostyuk M.,Andreeva M.,11,6,3830,5323,4,6,6,0,6,2,2,1,Completed,2.1,1.73,,,2.2,1.73,2.12,1.7,2.24,1.79
39,Cincinnati,Western & Southern Financial Group Women's Open,19/08/2026,WTA1000,Outdoor,Hard,4th Round,3,Anisimova A.,Noskova L.,10,8,4353,5016,6,1,6,4,,,2,0,Completed,1.91,1.91,,,1.95,1.91,1.91,1.85,2.02,1.94
39,Cincinnati,Western & Southern Financial Group Women's Open,19/08/2026,WTA1000,Outdoor,Hard,4th Round,3,Rybakina E.,Shnaider D.,2,14,8316,2798,6,4,6,4,,,2,0,Completed,1.36,3.2,,,1.4,3.25,1.36,3.04,1.41,3.35
39,Cincinnati,Western & Southern Financial Group Women's Open,19/08/2026,WTA1000,Outdoor,Hard,4th Round,3,Gauff C.,Bouzkova M.,4,27,5919,1774,6,3,6,2,,,2,0,Completed,1.25,4,,,1.26,4.33,1.24,3.87,1.29,4.4
39,Cincinnati,Western & Southern Financial Group Women's Open,20/08/2026,WTA1000,Outdoor,Hard,4th Round,3,Keys M.,Wang Xiy.,24,108,1814,743,7,6,6,4,,,2,0,Completed,1.25,4,,,1.25,4,1.24,3.82,1.29,4.3
39,Cincinnati,Western & Southern Financial Group Women's Open,20/08/2026,WTA1000,Outdoor,Hard,4th Round,3,Bejlek S.,Sabalenka A.,35,1,1289,8670,7,6,6,4,,,2,0,Completed,7,1.1,,,7.5,1.1,6.7,1.09,8.2,1.13
39,Cincinnati,Western & Southern Financial Group Women's Open,20/08/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Pegula J.,Anisimova A.,3,10,6680,4353,6,4,2,6,7,6,2,1,Completed,1.73,2.1,,,1.73,2.15,1.72,2.08,1.81,2.22
39,Cincinnati,Western & Southern Financial Group Women's Open,21/08/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Rybakina E.,5,2,5419,8316,4,1,,,,,0,0,Retired,1.62,2.3,,,1.62,2.31,1.61,2.26,1.68,2.44
39,Cincinnati,Western & Southern Financial Group Women's Open,21/08/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Bejlek S.,Keys M.,35,24,1289,1814,3,6,6,4,7,6,2,1,Completed,2.75,1.44,,,2.75,1.5,2.66,1.46,2.84,1.53
39,Cincinnati,Western & Southern Financial Group Women's Open,22/08/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Gauff C.,Kostyuk M.,4,11,5919,3830,6,2,6,2,,,2,0,Completed,1.67,2.2,,,1.73,2.25,1.67,2.16,1.73,2.32
39,Cincinnati,Western & Southern Financial Group Women's Open,22/08/2026,WTA1000,Outdoor,Hard,Semifinals,3,Pegula J.,Swiatek I.,3,5,6680,5419,7,5,4,6,6,4,2,1,Completed,3,1.4,,,3.2,1.44,2.95,1.38,3.2,1.44
39,Cincinnati,Western & Southern Financial Group Women's Open,23/08/2026,WTA1000,Outdoor,Hard,Semifinals,3,Gauff C.,Bejlek S.,4,35,5919,1289,6,4,6,1,,,2,0,Completed,1.22,4.33,,,1.24,4.33,1.22,4.03,1.25,4.8
39,Cincinnati,Western & Southern Financial Group Women's Open,24/08/2026,WTA1000,Outdoor,Hard,The Final,3,Gauff C.,Pegula J.,4,3,5919,6680,6,2,6,4,,,2,0,Completed,1.62,2.3,,,1.67,2.38,1.61,2.29,1.66,2.48
